2.5632 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
13.9604 	EXP 	slider: style = 'rating'
13.9604 	EXP 	slider: styleTweaks = []
13.9604 	EXP 	textbox: autoLog = True
13.9604 	EXP 	text: text = 'vase'
13.9604 	EXP 	slider: markerPos = None
13.9604 	EXP 	slider: markerPos = None
13.9604 	EXP 	slider: rating = None
13.9604 	EXP 	text: autoDraw = True
13.9604 	EXP 	slider: autoDraw = True
18.0874 	DATA 	Mouse: Left button down, pos=(377,150)
18.1013 	EXP 	slider: markerPos = 1.40625
18.1179 	EXP 	slider: markerPos = 1.4114583333333333
18.1347 	EXP 	slider: markerPos = 1.4114583333333333
18.1513 	EXP 	slider: markerPos = 1.4114583333333333
18.1679 	EXP 	slider: markerPos = 1.4114583333333333
18.1714 	DATA 	Mouse:  Left button up, pos=(378,150)
18.1847 	EXP 	slider: markerPos = 1.4114583333333333
18.1847 	EXP 	slider: rating = 1.4114583333333333
18.1889 	EXP 	New trial (rep=0, index=1): {'study_word': 'tiger'}
18.2018 	EXP 	text: autoDraw = False
18.2018 	EXP 	slider: autoDraw = False
18.2018 	EXP 	text: text = 'tiger'
18.2018 	EXP 	slider: markerPos = None
18.2018 	EXP 	slider: markerPos = None
18.2018 	EXP 	slider: rating = None
18.2018 	EXP 	text: autoDraw = True
18.2018 	EXP 	slider: autoDraw = True
19.7883 	DATA 	Mouse: Left button down, pos=(415,163)
19.8011 	EXP 	slider: markerPos = 1.6041666666666667
19.8178 	EXP 	slider: markerPos = 1.6041666666666667
19.8344 	EXP 	slider: markerPos = 1.6041666666666667
19.8512 	EXP 	slider: markerPos = 1.6041666666666667
19.8550 	DATA 	Mouse:  Left button up, pos=(415,163)
19.8678 	EXP 	slider: markerPos = 1.6041666666666667
19.8678 	EXP 	slider: rating = 1.6041666666666667
19.8711 	EXP 	New trial (rep=0, index=2): {'study_word': 'cushion'}
19.8862 	EXP 	text: autoDraw = False
19.8862 	EXP 	slider: autoDraw = False
19.8862 	EXP 	text: text = 'cushion'
19.8862 	EXP 	slider: markerPos = None
19.8862 	EXP 	slider: markerPos = None
19.8862 	EXP 	slider: rating = None
19.8862 	EXP 	text: autoDraw = True
19.8862 	EXP 	slider: autoDraw = True
21.6381 	DATA 	Mouse: Left button down, pos=(599,164)
21.6509 	EXP 	slider: markerPos = 2.5625
21.6677 	EXP 	slider: markerPos = 2.5625
21.6844 	EXP 	slider: markerPos = 2.5625
21.7009 	EXP 	slider: markerPos = 2.5625
21.7176 	EXP 	slider: markerPos = 2.5625
21.7211 	DATA 	Mouse:  Left button up, pos=(599,164)
21.7344 	EXP 	slider: markerPos = 2.5625
21.7344 	EXP 	slider: rating = 2.5625
21.7380 	EXP 	New trial (rep=0, index=3): {'study_word': 'piano'}
21.7509 	EXP 	text: autoDraw = False
21.7509 	EXP 	slider: autoDraw = False
21.7509 	EXP 	text: text = 'piano'
21.7509 	EXP 	slider: markerPos = None
21.7509 	EXP 	slider: markerPos = None
21.7509 	EXP 	slider: rating = None
21.7509 	EXP 	text: autoDraw = True
21.7509 	EXP 	slider: autoDraw = True
22.9043 	DATA 	Mouse: Left button down, pos=(402,156)
22.9176 	EXP 	slider: markerPos = 1.5364583333333333
22.9342 	EXP 	slider: markerPos = 1.5364583333333333
22.9509 	EXP 	slider: markerPos = 1.5364583333333333
22.9675 	EXP 	slider: markerPos = 1.5364583333333333
22.9741 	DATA 	Mouse:  Left button up, pos=(402,156)
22.9842 	EXP 	slider: markerPos = 1.5364583333333333
23.0008 	EXP 	slider: markerPos = 1.5364583333333333
23.0008 	EXP 	slider: rating = 1.5364583333333333
23.0038 	EXP 	New trial (rep=0, index=4): {'study_word': 'book'}
23.0175 	EXP 	text: autoDraw = False
23.0175 	EXP 	slider: autoDraw = False
23.0175 	EXP 	text: text = 'book'
23.0175 	EXP 	slider: markerPos = None
23.0175 	EXP 	slider: markerPos = None
23.0175 	EXP 	slider: rating = None
23.0175 	EXP 	text: autoDraw = True
23.0175 	EXP 	slider: autoDraw = True
24.3092 	DATA 	Mouse: Left button down, pos=(320,151)
24.3342 	EXP 	slider: markerPos = 1.109375
24.3507 	EXP 	slider: markerPos = 1.109375
24.3674 	EXP 	slider: markerPos = 1.109375
24.3843 	EXP 	slider: markerPos = 1.109375
24.4007 	EXP 	slider: markerPos = 1.109375
24.4041 	DATA 	Mouse:  Left button up, pos=(320,151)
24.4175 	EXP 	slider: markerPos = 1.109375
24.4175 	EXP 	slider: rating = 1.109375
24.4267 	EXP 	Imported test_words.xlsx as conditions, 10 conditions, 1 params
24.4270 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
24.4272 	EXP 	New trial (rep=0, index=0): {'test': '_ap_op'}
24.4429 	EXP 	text: autoDraw = False
24.4429 	EXP 	slider: autoDraw = False
24.4429 	EXP 	text_2: text = '_ap_op'
24.4429 	EXP 	text_2: autoDraw = True
24.4429 	EXP 	textbox: autoDraw = True
24.4429 	EXP 	text_3: autoDraw = True
26.5847 	DATA 	Keypress: l
26.7009 	DATA 	Keypress: a
26.8230 	DATA 	Keypress: p
27.5744 	DATA 	Keypress: t
27.7231 	DATA 	Keypress: o
27.8342 	DATA 	Keypress: p
29.0733 	DATA 	Mouse: Left button down, pos=(678,149)
29.0894 	EXP 	New trial (rep=0, index=1): {'test': '_ia_o'}
29.1004 	EXP 	text_2: autoDraw = False
29.1004 	EXP 	textbox: autoDraw = False
29.1004 	EXP 	text_3: autoDraw = False
29.1004 	EXP 	text_2: text = '_ia_o'
29.1004 	EXP 	text_2: autoDraw = True
29.1004 	EXP 	textbox: autoDraw = True
29.1004 	EXP 	text_3: autoDraw = True
29.1342 	DATA 	Mouse:  Left button up, pos=(678,149)
30.4172 	DATA 	Keypress: p
30.6559 	DATA 	Keypress: i
30.7839 	DATA 	Keypress: a
30.8840 	DATA 	Keypress: n
31.0005 	DATA 	Keypress: o
32.2067 	DATA 	Mouse: Left button down, pos=(706,159)
32.2215 	EXP 	New trial (rep=0, index=2): {'test': '_o_s_'}
32.2334 	EXP 	text_2: autoDraw = False
32.2334 	EXP 	textbox: autoDraw = False
32.2334 	EXP 	text_3: autoDraw = False
32.2334 	EXP 	text_2: text = '_o_s_'
32.2334 	EXP 	text_2: autoDraw = True
32.2334 	EXP 	textbox: autoDraw = True
32.2334 	EXP 	text_3: autoDraw = True
32.2838 	DATA 	Mouse:  Left button up, pos=(706,159)
35.1170 	DATA 	Keypress: h
35.2501 	DATA 	Keypress: o
35.4058 	DATA 	Keypress: u
35.5001 	DATA 	Keypress: s
35.6227 	DATA 	Keypress: e
37.0501 	DATA 	Keypress: backspace
37.2074 	DATA 	Keypress: backspace
37.3666 	DATA 	Keypress: backspace
37.5055 	DATA 	Keypress: backspace
37.6393 	DATA 	Keypress: backspace
38.1499 	DATA 	Keypress: m
38.2833 	DATA 	Keypress: o
38.4332 	DATA 	Keypress: u
38.4891 	DATA 	Keypress: s
38.6066 	DATA 	Keypress: e
39.6876 	DATA 	Mouse: Left button down, pos=(653,137)
39.7037 	EXP 	New trial (rep=0, index=3): {'test': 't_g_r'}
39.7161 	EXP 	text_2: autoDraw = False
39.7161 	EXP 	textbox: autoDraw = False
39.7161 	EXP 	text_3: autoDraw = False
39.7161 	EXP 	text_2: text = 't_g_r'
39.7161 	EXP 	text_2: autoDraw = True
39.7161 	EXP 	textbox: autoDraw = True
39.7161 	EXP 	text_3: autoDraw = True
39.7832 	DATA 	Mouse:  Left button up, pos=(653,137)
40.9891 	DATA 	Keypress: t
41.1730 	DATA 	Keypress: i
41.3722 	DATA 	Keypress: g
41.4666 	DATA 	Keypress: e
41.5329 	DATA 	Keypress: r
42.5500 	DATA 	Mouse: Left button down, pos=(677,128)
42.5542 	EXP 	New trial (rep=0, index=4): {'test': 'c_m_r_'}
42.5659 	EXP 	text_2: autoDraw = False
42.5659 	EXP 	textbox: autoDraw = False
42.5659 	EXP 	text_3: autoDraw = False
42.5659 	EXP 	text_2: text = 'c_m_r_'
42.5659 	EXP 	text_2: autoDraw = True
42.5659 	EXP 	textbox: autoDraw = True
42.5659 	EXP 	text_3: autoDraw = True
42.6329 	DATA 	Mouse:  Left button up, pos=(677,128)
43.5995 	DATA 	Keypress: c
43.6879 	DATA 	Keypress: a
43.8996 	DATA 	Keypress: m
43.9994 	DATA 	Keypress: e
44.0828 	DATA 	Keypress: r
44.1827 	DATA 	Keypress: a
45.2161 	DATA 	Mouse: Left button down, pos=(693,156)
45.2202 	EXP 	New trial (rep=0, index=5): {'test': '_oo_'}
45.2323 	EXP 	text_2: autoDraw = False
45.2323 	EXP 	textbox: autoDraw = False
45.2323 	EXP 	text_3: autoDraw = False
45.2323 	EXP 	text_2: text = '_oo_'
45.2323 	EXP 	text_2: autoDraw = True
45.2323 	EXP 	textbox: autoDraw = True
45.2323 	EXP 	text_3: autoDraw = True
45.3494 	DATA 	Mouse:  Left button up, pos=(694,157)
47.2159 	DATA 	Keypress: b
47.4720 	DATA 	Keypress: o
47.6158 	DATA 	Keypress: o
47.7994 	DATA 	Keypress: k
48.9158 	DATA 	Mouse: Left button down, pos=(646,140)
48.9195 	EXP 	New trial (rep=0, index=6): {'test': 'g_i_ar'}
48.9320 	EXP 	text_2: autoDraw = False
48.9320 	EXP 	textbox: autoDraw = False
48.9320 	EXP 	text_3: autoDraw = False
48.9320 	EXP 	text_2: text = 'g_i_ar'
48.9320 	EXP 	text_2: autoDraw = True
48.9320 	EXP 	textbox: autoDraw = True
48.9320 	EXP 	text_3: autoDraw = True
48.9825 	DATA 	Mouse:  Left button up, pos=(647,139)
54.1986 	DATA 	Keypress: g
54.7488 	DATA 	Keypress: i
54.9319 	DATA 	Keypress: n
55.1654 	DATA 	Keypress: g
55.2485 	DATA 	Keypress: e
55.3152 	DATA 	Keypress: r
56.6316 	DATA 	Mouse: Left button down, pos=(591,149)
56.6358 	EXP 	New trial (rep=0, index=7): {'test': 'o_a_n_e'}
56.6481 	EXP 	text_2: autoDraw = False
56.6481 	EXP 	textbox: autoDraw = False
56.6481 	EXP 	text_3: autoDraw = False
56.6481 	EXP 	text_2: text = 'o_a_n_e'
56.6481 	EXP 	text_2: autoDraw = True
56.6481 	EXP 	textbox: autoDraw = True
56.6481 	EXP 	text_3: autoDraw = True
56.7150 	DATA 	Mouse:  Left button up, pos=(591,149)
59.6981 	DATA 	Keypress: o
59.8814 	DATA 	Keypress: r
59.9815 	DATA 	Keypress: a
60.1149 	DATA 	Keypress: n
61.4205 	DATA 	Keypress: g
61.5312 	DATA 	Keypress: e
62.6146 	DATA 	Mouse: Left button down, pos=(678,162)
62.6185 	EXP 	New trial (rep=0, index=8): {'test': 'c_sh_on'}
62.6309 	EXP 	text_2: autoDraw = False
62.6309 	EXP 	textbox: autoDraw = False
62.6309 	EXP 	text_3: autoDraw = False
62.6309 	EXP 	text_2: text = 'c_sh_on'
62.6309 	EXP 	text_2: autoDraw = True
62.6309 	EXP 	textbox: autoDraw = True
62.6309 	EXP 	text_3: autoDraw = True
62.6701 	DATA 	Mouse:  Left button up, pos=(678,162)
64.5379 	DATA 	Keypress: c
64.6576 	DATA 	Keypress: u
66.4476 	DATA 	Keypress: s
66.6142 	DATA 	Keypress: h
66.7809 	DATA 	Keypress: i
67.0643 	DATA 	Keypress: o
67.2713 	DATA 	Keypress: n
68.4867 	DATA 	Mouse: Left button down, pos=(656,139)
68.5011 	EXP 	New trial (rep=0, index=9): {'test': '_a_e'}
68.5137 	EXP 	text_2: autoDraw = False
68.5137 	EXP 	textbox: autoDraw = False
68.5137 	EXP 	text_3: autoDraw = False
68.5137 	EXP 	text_2: text = '_a_e'
68.5137 	EXP 	text_2: autoDraw = True
68.5137 	EXP 	textbox: autoDraw = True
68.5137 	EXP 	text_3: autoDraw = True
68.5809 	DATA 	Mouse:  Left button up, pos=(656,139)
70.9810 	DATA 	Keypress: p
71.1306 	DATA 	Keypress: l
71.3198 	DATA 	Keypress: a
71.4304 	DATA 	Keypress: n
71.5803 	DATA 	Keypress: e
74.9970 	DATA 	Mouse: Left button down, pos=(631,131)
75.0131 	EXP 	text_2: autoDraw = False
75.0131 	EXP 	textbox: autoDraw = False
75.0131 	EXP 	text_3: autoDraw = False
75.4411 	EXP 	window1: mouseVisible = True
